"","hh_id","hh_id_1"
"1141","01071200370704822",1141
"1142","01071200370706211",1142
"1143","01071200370709011",1143
"1144","01071200370710411",1144
"1145","01071200370713111",1145
"1146","00416400375201011",1146
"1147","00416400375204212",1147
"1148","00416400375204222",1148
"1149","00416400375206111",1149
"1150","00416400375210111",1150
"1151","00416400375212311",1151
"1152","00416400375216811",1152
"1153","00311100375615111",1153
"1154","00311100375615211",1154
"1155","00311100375615311",1155
"1156","00311100375615411",1156
"1157","00311100375629211",1157
"1158","00311100375629411",1158
"1159","00311100375629511",1159
"1160","00311100375629611",1160
"1161","02579600377702711",1161
"1162","02579600377705211",1162
"1163","02579600377707311",1163
"1164","02579600377708411",1164
"1165","02579600377709111",1165
"1166","02623400377800811",1166
"1167","02623400377805311",1167
"1168","03028100380001011",1168
"1169","03028100380002711",1169
"1170","03028100380003911",1170
"1171","03028100380008411",1171
"1172","03028100380010011",1172
"1173","03028100380012311",1173
"1174","03040900380101411",1174
"1175","03040900380102811",1175
"1176","03040900380104611",1176
"1177","03040900380106211",1177
"1178","03040900380109111",1178
"1179","03040900380110811",1179
"1180","03055000380304311",1180
"1181","03055000380307911",1181
"1182","03055000380310011",1182
"1183","03055000380311411",1183
"1184","03055000380312911",1184
"1185","03055000380315811",1185
"1186","00755000381400811",1186
"1187","00755000381401711",1187
"1188","00755000381403411",1188
"1189","00755000381405211",1189
"1190","00755000381406011",1190
"1191","00801700382812211",1191
"1192","00801700382812311",1192
"1193","00801700382812411",1193
"1194","00801700382812511",1194
"1195","00801700382824811",1195
"1196","00801700382824911",1196
"1197","00801700382825011",1197
"1198","00801700382825111",1198
"1199","04392800383901911",1199
"1200","04392800383902911",1200
"1201","04392800383905411",1201
"1202","04392800383907811",1202
"1203","04378600385106311",1203
"1204","04378600385109211",1204
"1205","04378600385111311",1205
"1206","04378600385112511",1206
"1207","04378600385115011",1207
"1208","04378900385208511",1208
"1209","04378900385219711",1209
"1210","04378900385219911",1210
"1211","04378900385220111",1211
"1212","04378900385220311",1212
"1213","04378900385220511",1213
"1214","04378900385220611",1214
"1215","04378900385221211",1215
"1216","01593600386000611",1216
"1217","01593600386005511",1217
"1218","01593600386006511",1218
"1219","01593600386008511",1219
"1220","01620600387206111",1220
"1221","01620600387206311",1221
"1222","01620600387206411",1222
"1223","01620600387212411",1223
"1224","01620600387212511",1224
"1225","01620600387212611",1225
"1226","01620600387212711",1226
"1227","01620600387212811",1227
"1228","04564500387503711",1228
"1229","04564500387503812",1229
"1230","04564500387503822",1230
"1231","04564500387504011",1231
"1232","04564500387508311",1232
"1233","04564500387508611",1233
"1234","04564500387508711",1234
"1235","04564500387508811",1235
"1236","04564500387508911",1236
"1237","00272600389802811",1237
"1238","00272600389802911",1238
"1239","00272600389808711",1239
"1240","00272600389808811",1240
"1241","00272600389808911",1241
"1242","00272600389809011",1242
"1243","00272600389809111",1243
"1244","00272600389809211",1244
"1245","04109700391107211",1245
"1246","04109700391107411",1246
"1247","04109700391138011",1247
"1248","04109700391138511",1248
"1249","04109700391139311",1249
"1250","00933800392303211",1250
"1251","00933800392305111",1251
"1252","00933800392307111",1252
"1253","00933800392313211",1253
"1254","00933800392319811",1254
"1255","04471100395602111",1255
"1256","04471100395605011",1256
"1257","04471100395611911",1257
"1258","04471100395615811",1258
"1259","00011800396901611",1259
"1260","00011800396905011",1260
"1261","00011800396906711",1261
"1262","00011800396910111",1262
"1263","00033500398000711",1263
"1264","00033500398003311",1264
"1265","00033500398004511",1265
"1266","00033500398006911",1266
"1267","00033500398010911",1267
"1268","01542600399601411",1268
"1269","01542600399603211",1269
"1270","01542600399604811",1270
"1271","01542600399606611",1271
"1272","01542600399608211",1272
"1273","01542600399609911",1273
"1274","01557000400502011",1274
"1275","01557000400503211",1275
"1276","01557000400504411",1276
"1277","01557000400506911",1277
"1278","01557000400508111",1278
"1279","01557000400510511",1279
"1280","03639800403100911",1280
"1281","03639800403103311",1281
"1282","03639800403104111",1282
"1283","03639800403104811",1283
"1284","03639800403105211",1284
"1285","03639800403105811",1285
"1286","03564600403400711",1286
"1287","03564600403402911",1287
"1288","03564600403403011",1288
"1289","03564600403403111",1289
"1290","03564600403403611",1290
"1291","03564600403403711",1291
"1292","00706000500100911",1292
"1293","00706000500103111",1293
"1294","00706000500104211",1294
"1295","00706000500106411",1295
"1296","00706000500107511",1296
"1297","00706000500109711",1297
"1298","00706100500200911",1298
"1299","00706100500203411",1299
"1300","00706100500207111",1300
"1301","00706100500208311",1301
"1302","00706300500300111",1302
"1303","00706300500301811",1303
"1304","00706300500305311",1304
"1305","00706300500307011",1305
"1306","00706300500310511",1306
"1307","00706500500400611",1307
"1308","00706500500402511",1308
"1309","00706500500404411",1309
"1310","00706500500406411",1310
"1311","00706500500410211",1311
"1312","00706500500416011",1312
"1313","00706600500502311",1313
"1314","00706600500503811",1314
"1315","00706600500506711",1315
"1316","00706600500508111",1316
"1317","00706600500509511",1317
"1318","00706600500512311",1318
"1319","00706800500601611",1319
"1320","00706800500604611",1320
"1321","00706800500607811",1321
"1322","00707000500700511",1322
"1323","00707000500701611",1323
"1324","00707000500702311",1324
"1325","00707000500704211",1325
"1326","00707000500705211",1326
"1327","00707000500706111",1327
"1328","00707000500707911",1328
"1329","00707000500708911",1329
"1330","00707300500801211",1330
"1331","00707300500804811",1331
"1332","00707300500810311",1332
"1333","00707300500812111",1333
"1334","00707300500815711",1334
"1335","00707600500900811",1335
"1336","00707600500902311",1336
"1337","00707600500903711",1337
"1338","00707600500905111",1338
"1339","00707600500909411",1339
"1340","00707600500912311",1340
"1341","00707800501000211",1341
"1342","00707800501001511",1342
"1343","00707800501002711",1343
"1344","00707800501005211",1344
"1345","00707800501007711",1345
"1346","00707800501009011",1346
"1347","00707800501011511",1347
"1348","00707900501100311",1348
"1349","00707900501101011",1349
"1350","00707900501103011",1350
"1351","00707900501103711",1351
"1352","00708300501200511",1352
"1353","00708300501200811",1353
"1354","00708300501201211",1354
"1355","00708300501202511",1355
"1356","00708300501203911",1356
"1357","00708300501204211",1357
"1358","00708600501300411",1358
"1359","00708600501301711",1359
"1360","00708600501303011",1360
"1361","00708600501304211",1361
"1362","00708600501308211",1362
"1363","00708600501309411",1363
"1364","00708600501311911",1364
"1365","00708600501313211",1365
"1366","00708900501502011",1366
"1367","00708900501503211",1367
"1368","00708900501504311",1368
"1369","00708900501505511",1369
"1370","00708900501506711",1370
"1371","00708900501507911",1371
"1372","00708900501510311",1372
"1373","00709100501600711",1373
"1374","00709100501603111",1374
"1375","00709100501603911",1375
"1376","00709100501604711",1376
"1377","00709100501605611",1377
"1378","00709100501608011",1378
"1379","00709300501700811",1379
"1380","00709300501703011",1380
"1381","00709300501706411",1381
"1382","00709300501707511",1382
"1383","00709300501709711",1383
"1384","00709500501800411",1384
"1385","00709500501804111",1385
"1386","00709500501807911",1386
"1387","00709500501809111",1387
"1388","00709500501810411",1388
"1389","00709500501811611",1389
"1390","00709500501812911",1390
"1391","00709700501900211",1391
"1392","00709700501901711",1392
"1393","00709700501904611",1393
"1394","00709700501906011",1394
"1395","00709700501907511",1395
"1396","00709700501908911",1396
"1397","00709700501911812",1397
"1398","00709700501911822",1398
"1399","00709700501913311",1399
"1400","00710000502001511",1400
"1401","00710000502006611",1401
"1402","00710000502010011",1402
"1403","00710000502011711",1403
"1404","00710000502015111",1404
"1405","00648700502302611",1405
"1406","00648700502304011",1406
"1407","00648700502305311",1407
"1408","00648700502308011",1408
"1409","00649000502400311",1409
"1410","00649000502402811",1410
"1411","00649000502404111",1411
"1412","00649000502405311",1412
"1413","00649000502406611",1413
"1414","00649000502410311",1414
"1415","00652500502500911",1415
"1416","00652500502507511",1416
"1417","00652500502511811",1417
"1418","00652500502518411",1418
"1419","00659800502601212",1419
"1420","00659800502601222",1420
"1421","00659800502602411",1421
"1422","00659800502603611",1422
"1423","00659800502607311",1423
"1424","00659800502608511",1424
"1425","00659800502610911",1425
"1426","00659900502701011",1426
"1427","00659900502702211",1427
"1428","00659900502703411",1428
"1429","00659900502704611",1429
"1430","00659900502706911",1430
"1431","00659900502710511",1431
"1432","00660800502800111",1432
"1433","00660800502801311",1433
"1434","00660800502802411",1434
"1435","00660800502805911",1435
"1436","00660800502807111",1436
"1437","00660800502809411",1437
"1438","00661300502900211",1438
"1439","00661300502901411",1439
"1440","00661300502902711",1440
"1441","00661300502903911",1441
"1442","00661300502906411",1442
"1443","00661300502908911",1443
"1444","00661800503000311",1444
"1445","00661800503001811",1445
"1446","00661800503002511",1446
"1447","00661800503004011",1447
"1448","00661800503004811",1448
"1449","00661800503006311",1449
"1450","00661900503101411",1450
"1451","00661900503105311",1451
"1452","00661900503107211",1452
"1453","00661900503111211",1453
"1454","00661900503117011",1454
"1455","00662400503201011",1455
"1456","00662400503202711",1456
"1457","00662400503204411",1457
"1458","00662900503301411",1458
"1459","00662900503303111",1459
"1460","00662900503306511",1460
"1461","00662900503309911",1461
"1462","00662900503311611",1462
"1463","00662900503315011",1463
"1464","00663000503400111",1464
"1465","00663000503403111",1465
"1466","00663000503404611",1466
"1467","00663000503407711",1467
"1468","00663000503412111",1468
"1469","00663500503501411",1469
"1470","00663500503504211",1470
"1471","00663500503505611",1471
"1472","00663500503508511",1472
"1473","00663500503509911",1473
"1474","00663500503511211",1474
"1475","00663700503601211",1475
