nomccpp,latitud,longitud,village
AA HH PRIMAVERA I ETAPA,-8.401996612548828,-74.56932830810547,376
AA HH PRIMAVERA II ETAPA,-8.408559799194336,-74.56734466552734,377
AA HH PRIMERO DE MAYO,-13.027215957641602,-70.49614715576172,378
AA HH PRIMERO DE MAYO,-12.584245681762695,-69.20178985595703,379
AA HH PROCERES DE LA INDEPENDENCIA,-8.408632278442383,-74.565887451171875,380
AA HH PROCERES DE LA INDEPENDENCIA,-8.412217140197754,-74.5605697631836,381
AA HH PRÓCERES DE LA INDEPENDENCIA,-8.408632278442383,-74.565887451171875,382
AA HH PUEBLO  VIEJO,-12.594759941101074,-69.17411041259766,383
AA HH PUEBLO UNIDO,-13.004033088684082,-70.52814483642578,384
AA HH PUEBLO VIEJO,-12.594759941101074,-69.17411041259766,385
AA HH QUINCE DE AGOSTO,-12.583070755004883,-69.18909454345703,386
AA HH QUINTA  JULIA,-5.2028703689575195,-80.628448486328125,387
AA HH QUINTA JULIA,-5.2028703689575195,-80.628448486328125,388
AA HH RAFAEL VILLACORTA RIOS,-8.399849891662598,-74.56511688232422,389
AA HH RAMON CASTILLA,-5.101506233215332,-81.10139465332031,390
AA HH RICARDO JAUREGUI,-5.197411060333252,-80.653289794921875,391
AA HH ROBERTO SOLAR,-8.063745498657227,-79.02875518798828,392
AA HH ROBERTO SOLAR RODRIGUEZ,-8.063745498657227,-79.02875518798828,393
AA HH ROCA FUERTE,-8.406641006469727,-74.55423736572266,394
AA HH ROSA MILENA,-8.385643005371094,-74.56101989746094,395
AA HH RUGGIA SECTOR 2,-12.064620971679688,-77.13375091552734,396
AA HH RUMBO AL FUTURO,-8.413430213928223,-74.54853057861328,397
AA HH RUMBO AL FUTURO,-8.41711139678955,-74.541717529296875,398
AA HH RUTAS DEL SOL,-15.373624801635742,-75.15666198730469,399
AA HH SAGRADO CORAZON DE JESUS,-4.9304094314575195,-80.34769439697266,400
AA HH SAGRADO CORAZÓN DE JESUS I ETAPA,-5.1939263343811035,-80.598846435546875,401
AA HH SAGRADO CORAZÓN DE JESÚS I ETAPA,-5.1939263343811035,-80.598846435546875,402
AA HH SALOMON BRAVO,-8.374601364135742,-74.5871810913086,403
AA HH SAMUEL PASTOR,-12.575182914733887,-69.19261169433594,404
AA HH SAN ANTONIO,-8.366415977478027,-74.55638122558594,405
AA HH SAN FELIPE DE JESUS,-8.404352188110352,-74.5393295288086,406
AA HH SAN FERNANDO,-8.397566795349121,-74.53240966796875,407
AA HH SAN FRANCISCO  TABLAZO,-5.0945587158203125,-81.10554504394531,408
AA HH SAN FRANCISCO DE ASIS,-8.091568946838379,-79.099334716796875,409
AA HH SAN FRANCISCO TABLAZO,-5.0945587158203125,-81.10554504394531,410
AA HH SAN GABRIEL DE LA DOLOROSA,-5.890176773071289,-76.12677001953125,411
AA HH SAN GENARO DE VILLA PRIMERA ZONA,-12.196308135986328,-77.02293395996094,412
AA HH SAN GENARO DE VILLA SEGUNDA ZONA,-12.196308135986328,-77.02293395996094,413
AA HH SAN IGNACIO,-14.54008674621582,-75.17094421386719,414
AA HH SAN ISIDRO,-5.091557025909424,-81.09577941894531,415
AA HH SAN ISIDRO,-7.4204792976379395,-79.49818420410156,416
AA HH SAN ISIDRO,-8.409929275512695,-74.569488525390625,417
AA HH SAN ISIDRO,-8.408559799194336,-74.56734466552734,418
AA HH SAN JUAN DE MIRAFLORES,-8.39865493774414,-74.545928955078125,419
AA HH SAN MARTIN,-5.566734790802002,-80.81244659423828,420
AA HH SAN MARTIN,-5.184477806091309,-80.670166015625,421
AA HH SAN MARTIN,-12.602363586425781,-69.1835708618164,422
AA HH SAN MARTÍN,-5.566734790802002,-80.81244659423828,423
AA HH SAN MARTIN CENTRAL,-5.092117786407471,-81.11348724365234,424
AA HH SAN OCTAVIO,-13.704560279846191,-76.19945526123047,425
AA HH SAN PABLO II,-12.025232315063477,-77.12895965576172,426
AA HH SAN PEDRO,-5.202319145202637,-80.6418685913086,427
AA HH SAN RAFAEL,-8.400992393493652,-74.5600814819336,428
AA HH SAN SEBASTIAN,-5.184665679931641,-80.68165588378906,429
AA HH SAN SEBASTIAN SECTOR CUATRO,-5.181909561157227,-80.680267333984375,430
AA HH SAN SEBASTIAN SECTOR DOS,-5.181909561157227,-80.680267333984375,431
AA HH SAN SEBASTIAN SECTOR UNO,-5.181909561157227,-80.680267333984375,432
AA HH SAN VALENTÍN,-8.370691299438477,-74.5748062133789,433
AA HH SANCHEZ CERRO,-4.907516956329346,-80.6908187866211,434
AA HH SANTA CLARA,-8.397566795349121,-74.53240966796875,435
AA HH SANTA INES,-8.383731842041016,-74.55406188964844,436
AA HH SANTA JULIA,-5.195770263671875,-80.65851593017578,437
AA HH SANTA JULIA,-5.188862323760986,-79.965850830078125,438
AA HH SANTA MARTHA,-7.342893600463867,-79.51038360595703,439
AA HH SANTA PETRONILA,-8.401142120361328,-74.55158233642578,440
AA HH SANTA ROSA,-5.186275959014893,-80.65787506103516,441
AA HH SANTA ROSA,-8.37928581237793,-74.56776428222656,442
AA HH SANTA ROSA,-8.366415977478027,-74.55638122558594,443
AA HH SANTA ROSA,-12.604823112487793,-69.195343017578125,444
AA HH SANTA ROSA DE LIMA,-8.382040977478027,-74.56768035888672,445
AA HH SANTA ROSA DE LIMA,-8.380794525146484,-74.56397247314453,446
AA HH SANTA ROSA DE LIMA,-8.410587310791016,-74.55421447753906,447
AA HH SANTA ROSA SECTOR CINCO,-5.1898512840271,-80.65947723388672,448
AA HH SANTA TERESITA,-4.896049499511719,-80.67716217041016,449
AA HH SANTO TORIBIO DE MOGROVEJO,-6.228421688079834,-77.87709045410156,450
AA HH SANTOS KAWAY,-12.716468811035156,-69.586273193359375,451
AA HH SARGENTO LORES,-8.410587310791016,-74.55421447753906,452
AA HH SELVA NUEVA,-8.377556800842285,-74.56562042236328,453
AA HH SEÑOR DE LOS MILAGROS,-4.565898418426514,-81.2744369506836,454
AA HH SEÑOR DE LOS MILAGROS,-4.176081657409668,-81.12152099609375,455
AA HH SEÑOR DE LOS MILAGROS,-5.081361770629883,-81.11811065673828,456
AA HH SEÑOR DE LOS MILAGROS,-6.2185750007629395,-77.87360382080078,457
AA HH SEÑOR DE LOS MILAGROS,-4.502882957458496,-73.582763671875,458
AA HH SEÑOR DE LOS MILAGROS,-3.7707252502441406,-73.2802963256836,459
AA HH SEÑOR DE LOS MILAGROS,-12.592538833618164,-69.20005798339844,460
AA HH SEÑOR DE LOS MILAGROS,-12.597286224365234,-69.19633483886719,461
AA HH SEÑOR DE LOS MILAGROS TERCERA ETAPA,-5.081361770629883,-81.11811065673828,462
AA HH SEÑOS DE LOS MILAGROS,-12.592538833618164,-69.20005798339844,463
AA HH SIEMPRE UNIDOS II,-8.398782730102539,-74.56010437011719,464
AA HH SIEMPRE UNIDOS II,-8.400992393493652,-74.5600814819336,465
AA HH SIETE DE JUNIO,-12.585970878601074,-69.1996078491211,466
AA HH SIMON BOLIVAR,-3.733306646347046,-73.2607192993164,467
AA HH SIXTO BALAREZO,-7.24335241317749,-79.46138000488281,468
AA HH SOFIA AREVALO SAJAMI,-8.366119384765625,-74.54370880126953,469
AA HH SOL DE AURAHUA,-13.404122352600098,-76.11951446533203,470
AA HH SOL DE ORO,-4.586755752563477,-81.267303466796875,471
AA HH SOL NACIENTE,-8.42252254486084,-74.56687927246094,472
AA HH SR DE LOS MILAGROS,-5.205902099609375,-80.64774322509766,473
AA HH SUSANA HIGUCHI,-5.205902099609375,-80.64774322509766,474
AA HH TACALA I ETAPA,-5.189418792724609,-80.59935760498047,475
AA HH TACALA II ETAPA,-5.181351184844971,-80.5971908569336,476
AA HH TACALA III ETAPA,-5.181351184844971,-80.5971908569336,477
AA HH TALARITA,-5.208283424377441,-80.62313079833984,478
AA HH TALARITA,-5.208702564239502,-80.61921691894531,479
AA HH TEODORO BINDER II,-8.366503715515137,-74.58426666259766,480
AA HH TODOS UNIDOS,-8.375931739807129,-74.59107208251953,481
AA HH TRECE DE ABRIL,-5.33893346786499,-80.70134735107422,482
AA HH TREINTA DE AGOSTO,-12.585970878601074,-69.1996078491211,483
AA HH TRES DE MAYO,-13.004033088684082,-70.52814483642578,484
AA HH TUPAC AMARU,-8.06640338897705,-78.99054718017578,485
AA HH TUPAC AMARU,-8.380528450012207,-74.55364990234375,486
AA HH TUPAC AMARU I ETAPA,-5.19369649887085,-80.65628814697266,487
AA HH TUPAC AMARU III ETAPA,-5.199625492095947,-80.659088134765625,488
AA HH VATE MANRIQUE,-5.106198310852051,-80.17192077636719,489
AA HH VICTOR MANUEL MALDONADO BEGAZO,-8.405531883239746,-74.58937072753906,490
AA HH VICTOR MANUEL MALDONADO BEGAZO,-8.404825210571289,-74.58692932128906,491
AA HH VICTOR RAUL,-8.062764167785645,-79.07891082763672,492
AA HH VICTOR RAUL,-8.405946731567383,-78.82172393798828,493
AA HH VICTOR RAÚL,-5.201184272766113,-80.6387939453125,494
AA HH VÍCTOR RAUL,-8.062764167785645,-79.07891082763672,495
AA HH VÍCTOR RAUL,-8.405946731567383,-78.82172393798828,496
AA HH VÍCTOR RAÚL,-5.201184272766113,-80.6387939453125,497
AA HH VÍCTOR RAÚL,-8.062764167785645,-79.07891082763672,498
AA HH VICTOR RAUL HAYA DE LA TORRE,-8.380528450012207,-74.55364990234375,499
AA HH VILLA AZUL,-8.369271278381348,-74.551788330078125,500
AA HH VILLA CANADA,-5.090309143066406,-80.15834045410156,501
AA HH VILLA ESCUDERO,-11.845799446105957,-77.11460876464844,502
AA HH VILLA PERU CANADA,-5.189748764038086,-80.67643737792969,503
AA HH VILLA PETROPERU,-3.7726266384124756,-73.26495361328125,504
AA HH VILLA PRIMAVERA,-4.902966022491455,-80.71341705322266,505
AA HH VILLA SELVA,-8.395650863647461,-74.611114501953125,506
AA HH VILLA SELVA,-8.39038372039795,-74.60009002685547,507
AA HH VILLA SUTUNU,-8.409929275512695,-74.569488525390625,508
AA HH VIRGEN DE FATIMA,-8.400992393493652,-74.5600814819336,509
AA HH VIRGEN DE GUADALUPE,-8.406014442443848,-74.585601806640625,510
AA HH VIRGEN DE LA NATIVIDAD,-5.890176773071289,-76.12677001953125,511
AA HH VIRGEN DE LA PURISIMA,-8.413875579833984,-74.55455780029297,512
AA HH VIRGEN DEL CARMEN,-14.073100090026855,-75.74920654296875,513
AA HH VIRGEN DEL PILAR,-8.37928581237793,-74.56776428222656,514
AA HH VISTA ALEGRE,-11.990065574645996,-77.05586242675781,515
AA HH VISTA ALEGRÉ,-11.990065574645996,-77.05586242675781,516
AA HH WICHANZAO,-8.058683395385742,-79.0512924194336,517
AA HH YINES,-8.363226890563965,-74.58846282958984,518
AA HH ZORSALES,-11.826714515686035,-77.098419189453125,519
AA HHVILLA MARIA DEL PERPETUO SOCORRO,-12.038488388061523,-77.05500030517578,520
AA NUESTRA SEÑORA DE GUADALUPE,-8.413084983825684,-74.54100799560547,521
AA VILLA SELVA,-8.395650863647461,-74.611114501953125,522
AA VV  LOS ANGELES DE ARMOTO,-12.589899063110352,-69.20765686035156,523
AA VV  ROMPEOLAS,-12.576983451843262,-69.19190216064453,524
AA VV 16 DE AGOSTO,-12.572259902954102,-69.1976547241211,525
AA VV ALIPIO PONCE VASQUES,-12.589899063110352,-69.20765686035156,526
AA VV BARRIO  LINDO,-13.10361099243164,-70.36853790283203,527
AA VV CANDAMO,-12.576983451843262,-69.19190216064453,528
AA VV CENTENARIO,-12.576983451843262,-69.19190216064453,529
AA VV JAHIER HERAUD PEREZ,-12.604823112487793,-69.195343017578125,530
AA VV JARDIN TROPICAL,-12.572259902954102,-69.1976547241211,531
AA VV JAVIER HERAUD PEREZ,-12.604823112487793,-69.195343017578125,532
AA VV LAS GARDENIAS,-11.409821510314941,-69.48158264160156,533
AA VV LOS ANGELES  DE ARMOTO,-12.589899063110352,-69.20765686035156,534
AA VV LOS ANGELES DE ARMOTO,-12.589899063110352,-69.20765686035156,535
AA VV LOS GIRASOLES,-12.572259902954102,-69.1976547241211,536
AA VV LOS PANTANOS DEL CARMEN,-12.594579696655273,-69.205352783203125,537
AA VV NUEVO PROGRESO,-13.098077774047852,-70.36531829833984,538
AA VV PRIMERO DE AGOSTO,-12.572259902954102,-69.1976547241211,539
AA VV TAMBOPATA CANDAMO,-12.606260299682617,-69.18902587890625,540
AA VV TORRECHAYOC,-12.583013534545898,-69.20689392089844,541
AA VV VILLA MARIA,-12.577585220336914,-69.20265197753906,542
AA VV VISTA ALEGRE,-12.594579696655273,-69.205352783203125,543
AA WICHANZAO,-8.058683395385742,-79.0512924194336,544
"AA, HH LA NATIVIDAD",-5.890176773071289,-76.12677001953125,545
AA. HH LA DOLOROSA,-5.890176773071289,-76.12677001953125,546
AA. HH PROGRESO,-3.7826504707336426,-73.28716278076172,547
AA. HH RUGGIA,-12.064620971679688,-77.13375091552734,548
AA. HH SAN PABLO DE LA LUZ,-3.789314031600952,-73.29425048828125,549
AA. HH SIMON BOLIVAR,-3.733306646347046,-73.2607192993164,550
AA. HH VILLA DISNARDA,-3.7826504707336426,-73.28716278076172,551
AA. HH. AEROPUERTO,-3.789146661758423,-73.30162811279297,552
AA. HH. AMERICA,-3.789146661758423,-73.30162811279297,553
AA. HH. ANDA LUCIA,-8.181848526000977,-76.51298522949219,554
AA. HH. FRANCISCO SECADA VIÑETA,-3.789314031600952,-73.29425048828125,555
AA. HH. SAN PABLO DE LA LUZ,-3.789314031600952,-73.29425048828125,556
AA. HH. SAN PQBLO DE LA LUZ,-3.789314031600952,-73.29425048828125,557
AA. HH. VILLA DISNARDA,-3.7826504707336426,-73.28716278076172,558
AA. HHNLAS LOMAS DE TORRE BLANCA ALTA,-11.843890190124512,-76.99519348144531,559
AA.HH ALTOS DE SANTA MARÍA,-14.05797290802002,-75.73945617675781,560
AA.HH AMPLIACION UCV139C,-12.027708053588867,-76.826629638671875,561
AA.HH EL AGUAJAL,-12.601292610168457,-69.21369934082031,562
AA.HH EXPANSION DE GUADALUPE,-13.971880912780762,-75.7757339477539,563
AA.HH EXPANSIÓN DE GUADALUPE,-13.971880912780762,-75.7757339477539,564
AA.HH JOSE ABELARDO QUIÑONES,-12.601292610168457,-69.21369934082031,565
AA.HH LAS LOMAS DE TORRE BLANCA ALTA,-11.843890190124512,-76.99519348144531,566
AA.HH LAS PALMERAS,-12.589775085449219,-69.191253662109375,567
AA.HH LOS ARENALES DE LA PRADERA,-6.782262325286865,-79.88459014892578,568
AA.HH LOS CAMINEROS,-12.58829402923584,-69.20525360107422,569
AA.HH MIRAMAR,-6.782262325286865,-79.88459014892578,570
AA.HH PEDRO CASTRO ALVA,-6.2151641845703125,-77.867156982421875,571
AA.HH. ANDA LUCIA,-8.181848526000977,-76.51298522949219,572
AA.HH. LA VICTORIA,-12.03023910522461,-75.23836517333984,573
AA.HH. RUGGIA SECTOR B,-12.064620971679688,-77.13375091552734,574
AA.HH. TIZON PACHECO,-13.72684383392334,-76.22096252441406,575
AA.HH. TIZÓN PACHECO,-13.72684383392334,-76.22096252441406,576
AA.VV. PAMPA DEL CARMEN,-11.069792747497559,-75.33759307861328,577
AA_HH WICHANZAO,-8.058683395385742,-79.0512924194336,578
AAA HH MICAELA BASTIDAS SECTOR 3,-5.177130699157715,-80.67347717285156,579
AAAHH SALAMANCA,-3.5542750358581543,-80.44811248779297,580
AAENTAMIENTO HUMANO CONDE DE LA VEGA,-12.038488388061523,-77.05500030517578,581
AAH GRAN CHIMU,-8.075830459594727,-78.99121856689453,582
AAH LOS GERANIOS NUEVO AGUAS VERDES,-3.492007255554199,-80.26628875732422,583
AAH LOS LAURELES II ETAPA,-8.075859069824219,-79.03072357177734,584
AAHH,-7.790417194366455,-79.22437286376953,585
AAHH  FERNANDO BELAUNDE TERRY,-3.7314820289611816,-73.2645492553711,586
AAHH  LA MERCED III ETAPA,-8.082060813903809,-78.9528579711914,587
AAHH  LA OYADA,-5.90631103515625,-76.1048355102539,588
AAHH  LAS AMAZONAS,-3.7707252502441406,-73.2802963256836,589
AAHH  LAS MALVINAS,-3.72660493850708,-73.24482727050781,590
AAHH  LAS PALMERAS,-3.7707252502441406,-73.2802963256836,591
AAHH  PILAR NORES DE GARCIA,-3.7221152782440186,-73.2560043334961,592
AAHH 02 DE DICIEMBRE,-3.49357533454895,-80.26188659667969,593
AAHH 24 DE JUNIO,-3.5596461296081543,-80.4425048828125,594
AAHH 24 DE JUNIO,-14.023761749267578,-75.75379943847656,595
AAHH 26 DE FEBFERO,-3.7964022159576416,-73.29654693603516,596
AAHH 26 DE FEBRERO,-3.7964022159576416,-73.29654693603516,597
AAHH 28 DE JULIO,-3.484907865524292,-80.265472412109375,598
AAHH 3 DE JUNIO,-3.72660493850708,-73.24482727050781,599
AAHH 30 DE AGOSTO,-3.4930410385131836,-80.27887725830078,600
AAHH 30 DE AGOSTO,-3.757188320159912,-73.246063232421875,601
AAHH 30 DE AGOSTO CAMPO AMOR,-3.4930410385131836,-80.27887725830078,602
AAHH 30 DE DICIEMBRE,-3.7964022159576416,-73.29654693603516,603
AAHH 31 DE DICIEMBRE,-3.7621912956237793,-73.27796173095703,604
AAHH 5 DE SETIEMBRE,-5.90631103515625,-76.1048355102539,605
AAHH 7 DE ENERO,-3.7644026279449463,-73.275909423828125,606
AAHH 9 DE OCTUBRE,-3.7680041790008545,-73.26264190673828,607
AAHH ALAN GARCIA,-3.5617599487304687,-80.45957946777344,608
AAHH ALAN GARCIA,-3.5612170696258545,-80.45531463623047,609
AAHH ALAN GARCÍA,-3.5612170696258545,-80.45531463623047,610
AAHH ALAN GARCIA II ETAPA,-3.5612170696258545,-80.45531463623047,611
AAHH ALBERTO FUJIMORI,-3.4828147888183594,-80.26665496826172,612
AAHH ALBERTO FUJIMORI,-3.484907865524292,-80.265472412109375,613
AAHH ALBERTO FUJIMORI,-8.53776741027832,-78.67107391357422,614
AAHH ALBERTO FUJIMORI,-14.043758392333984,-75.736541748046875,615
AAHH ALEJANDRO TOLEDO,-3.71685528755188,-73.2398452758789,616
AAHH ALTO  MOLINO,-13.706082344055176,-76.18241882324219,617
AAHH ALTO MOLINO,-13.706082344055176,-76.18241882324219,618
AAHH AMPLIACION NUEVO HORIZONTE,-4.585514545440674,-81.24916076660156,619
AAHH AMPLIACION SALAMANCA,-3.556469202041626,-80.45121765136719,620
AAHH AMPLIACION VIRGEN DEL CISNE,-3.5588667392730713,-80.41798400878906,621
AAHH AMPLIACIÓN VIRGEN DEL CISNE,-3.5588667392730713,-80.41798400878906,622
AAHH ANDRES AVELINO CACERES,-3.5664477348327637,-80.4266586303711,623
AAHH ANDRES AVELINO CACERES,-3.5683538913726807,-80.42613220214844,624
AAHH ARENALES DE LA PRADERA,-6.782262325286865,-79.88459014892578,625
AAHH ATANASIO POMA,-12.097332000732422,-75.19457244873047,626
AAHH AURORA CASTILLA,-13.41722583770752,-76.12413787841797,627
AAHH BEATITA DE HUMAY,-13.71883773803711,-76.1950454711914,628
AAHH BELLO HORIZONTE,-8.089444160461426,-79.1107406616211,629
AAHH BELLO HORIZONTE,-3.765556573867798,-73.28406524658203,630
AAHH BUENOS AIRE,-5.194056034088135,-80.63922882080078,631
AAHH CALIFORNIA,-5.9100775718688965,-76.111541748046875,632
AAHH CAMPO AMOR,-3.495276927947998,-80.28128814697266,633
AAHH CAMPO AMOR,-3.50040340423584,-80.27935791015625,634
AAHH CAMPO AMOR,-3.4930410385131836,-80.27887725830078,635
AAHH CAMPO AMOR,-3.491612672805786,-80.275238037109375,636
AAHH CAMPO AMOR LA ROCANA,-3.50040340423584,-80.27935791015625,637
AAHH CAMPO UNION,-3.4983739852905273,-80.27006530761719,638
AAHH CAMPODONICO NIÑO,-7.790417194366455,-79.22437286376953,639
AAHH CESAR VALLEJO,-3.7428698539733887,-73.25428771972656,640
AAHH CIUDAD JARDIN,-3.7733583450317383,-73.26567077636719,641
AAHH CIUDADELA DE PACHACUTEC,-11.837237358093262,-77.16392517089844,642
AAHH CIUDADELA EL MAESTRO,-3.564798593521118,-80.423614501953125,643
AAHH CONO SUR,-3.7964022159576416,-73.29654693603516,644
AAHH CONSUELO DE VELASCO,-5.1995954513549805,-80.64830780029297,645
AAHH CORAZÓN DE JESÚS,-8.086419105529785,-78.95323944091797,646
AAHH DIVINO NIÑO JESÚS,-13.429021835327148,-76.14641571044922,647
AAHH DOCE DE MARZO,-14.056792259216309,-75.68791198730469,648
AAHH EDÉN,-3.5777945518493652,-80.44550323486328,649
AAHH EDMUNDO ROMERO,-3.4966678619384766,-80.27063751220703,650
AAHH EDMUNDO ROMERO,-3.498842239379883,-80.26895904541016,651
AAHH EL AMAUTA,-13.704062461853027,-76.15149688720703,652
AAHH EL BOSQUE,-3.554699420928955,-80.430145263671875,653
AAHH EL BOSQUE,-12.062575340270996,-76.98456573486328,654
AAHH EL COMPLEJO,-3.4837868213653564,-80.2613525390625,655
AAHH EL EDEN,-3.574070692062378,-80.44719696044922,656
AAHH EL MIRADOR,-4.510984897613525,-73.5806655883789,657
AAHH EL SALVADOR,-13.391210556030273,-76.144256591796875,658
AAHH EL TRIUNFO,-3.5666213035583496,-80.42230987548828,659
AAHH ELICEO REATEGUI,-3.7528860569000244,-73.27253723144531,660
AAHH FERNANDO BELAUNDE TERRY,-3.7314820289611816,-73.2645492553711,661
AAHH FERNANDO BELAUNDE TERTY,-3.7314820289611816,-73.2645492553711,662
AAHH GRAN CHIMU,-8.075830459594727,-78.99121856689453,663
AAHH GRUPO RESIDENCIAL SECTOR E5,-11.837237358093262,-77.16392517089844,664
AAHH HEROES DEL 41,-3.5777945518493652,-80.44550323486328,665
AAHH HEROES DEL CENEPA,-3.7874131202697754,-73.289154052734375,666
AAHH INCA MANCO KALI,-3.790457010269165,-73.29825592041016,667
AAHH IVAN VASQUEZ,-5.068345546722412,-73.859466552734375,668
AAHH JESSICA INCHAUSTEGUI,-3.774374485015869,-73.274932861328125,669
AAHH JESUS DE NAZARETH,-3.7621912956237793,-73.27796173095703,670
AAHH JESUS ES EL SEÑOR,-13.706082344055176,-76.18241882324219,671
AAHH JESUS NAZARENO,-3.7621912956237793,-73.27796173095703,672
AAHH JOSE CARLOS MARIATEGUI,-3.608562469482422,-80.47383117675781,673
AAHH JOSE GÁLVEZ,-7.42680025100708,-79.507659912109375,674
AAHH JOSE GALVEZ MONTOYA,-7.42680025100708,-79.507659912109375,675
AAHH JOSE GÁLVEZ MONTOYA,-7.42680025100708,-79.507659912109375,676
AAHH JOSE LISHNER TUDELA,-3.555807113647461,-80.42493438720703,677
AAHH JOSE LISHNER TUDELA,-3.5672032833099365,-80.42402648925781,678
AAHH JUAN CARLOS DEL AGUILA,-3.734555721282959,-73.25695037841797,679
AAHH JUAN PABLO SEGUNDO AMPLIACION,-11.981785774230957,-76.983367919921875,680
AAHH JUAN VELASCO ALVARADO,-3.7680041790008545,-73.26264190673828,681
AAHH JUAN VELAZCO ALVARADO,-3.7680041790008545,-73.26264190673828,682
AAHH JULIO KAM CABALLOCOCHA,-3.9163269996643066,-70.50574493408203,683
AAHH LA CANTERA CHARAN,-3.6394715309143066,-80.59767150878906,684
AAHH LA CURVA,-3.484907865524292,-80.265472412109375,685
AAHH LA CURVA,-3.4859602451324463,-80.25877380371094,686
AAHH LA CURVA - III ETAPA,-3.4889049530029297,-80.25880432128906,687
AAHH LA CURVA - IV ETAPA,-3.4889049530029297,-80.25880432128906,688
AAHH LA CURVA - IVETAPA,-3.4889049530029297,-80.25880432128906,689
AAHH LA CURVA. I ETAPA,-3.4889049530029297,-80.25880432128906,690
AAHH LA DOLOROSA,-5.8940300941467285,-76.11405944824219,691
AAHH LA ENCALADA,-8.143179893493652,-79.0257339477539,692
AAHH LA LADRILLERA,-3.578981637954712,-80.44599151611328,693
AAHH LA MERCED III EPATA,-8.082060813903809,-78.9528579711914,694
AAHH LA MERCED III EPATA SECTOR B,-8.082060813903809,-78.9528579711914,695
AAHH LA MERCED III ETAPA,-8.082060813903809,-78.9528579711914,696
AAHH LA ROCANA,-3.495276927947998,-80.28128814697266,697
